11004857827,Austin Medical Research Foundation,Austin Health,Studley Rd,Heidelberg,VIC,3084,www.austinmrf.org.au,3/12/12,Large,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,Active,1
11005151771,Braemar College Limited,Mount Macedon Road,NA,Woodend,VIC,3442,NA,3/12/12,Large,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Active,1
11005353218,Buddha Sasana Association Of Australia Incorporated,25 Rutland Road,NA,MEDLOW BATH,NSW,2780,http://bmimc.org.au/,3/12/12,Small,NA,NA,Y,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11005583960,Odyssey House Victoria,660 Bridge Rd,NA,RICHMOND,VIC,3121,http://www.odyssey.org.au/,3/12/12,Large,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11005898251,The Dla Foundation Pty Ltd,L 1/ 55 Whitehorse Road,NA,Hawthorn,VIC,3103,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11005906054,St George Family Support Services Inc.,NA,NA,NA,NA,NA,NA,3/12/12,Medium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11007434362,Alphington Grammar School,18 Old Heidelberg Road,NA,Alphington,VIC,3078,www.alphington.vic.edu.au,3/3/14,Large,NA,NA,Y,Y,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11008484197,Australian Institute Of Company Directors,Level 30,20 Bond Street,SYDNEY,NSW,2000,http://www.companydirectors.com.au/,3/12/12,Large,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA
11010805927,Victorian Brumby Association Inc,1861 Raglan Elmhurst Road,NA,Glenlogie,VIC,3469,www.victorianbrumbyassociation.org,3/12/12,Small,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11010856725,Sydney Sri Ayyappa Swami Centre Incorporated,1 Perry Street,New South Wales,Wentworthville,NSW,2145,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,Y,Y,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,NA,NA
11014757615,Hannans Primary School Parents & Citizens Association Inc,Nankiville Road,NA,Hannans,WA,6430,NA,3/12/12,Small,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11019639609,Denzil Don Kindergarten Inc,256 Union Street,NA,Essendon North,VIC,3055,NA,3/12/12,Medium,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11019967071,2Lm Childrens Christmas Appeal,Media Centre,Bruxner Hwy,Lismore,NSW,2480,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,NA,NA,NA,NA,NA,Y,Active,1
11021947936,Yagoona Baptist Church,18 The Cresent,NA,Yagoona,NSW,2199,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11022882563,Irvinebank School Of Arts And Progress Association Inc,16 O'Callaghan Street,NA,Irvinebank,QLD,4887,NA,3/12/12,Small,NA,Y,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11027915897,Qcwa Branch Macalister,Toston,NA,Condamine,QLD,4416,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NA,Y,Y,Y,NA,NA,NA,Y,Y,Y,NA,NA
11029187646,The Trustee For Bbc Education Building Fund,18 Dallachy Street,NA,Page,ACT,2614,NA,3/12/12,Small,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11031563484,The Trustee For The Balmain Parish St Johns - Acpt (1023),Level 2,St Andrew's House/ Sydney Square,Sydney,NSW,2000,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11036231838,The Trustee For The Foundation For Imaging Research,Brain Research Institute,Neurosciences Building Austin Health,Melbourne,VIC,3081,NA,3/12/12,Medium,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11036390091,The Bunker Cartoon Gallery Inc,John Champion Way,City Hill,Coffs Harbour,NSW,2450,NA,3/12/12,Small,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11037728335,Mitchell House Inc,127 Vary St,NA,MORWELL,VIC,3840,NA,3/12/12,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,NA,NA,NA,NA,NA,NA,NA,Active,1
11038579170,Medi Aid Centre Foundation Ltd,160 Epping Road,NA,NORTH RYDE,NSW,2113,NA,3/12/12,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,Active,1
11043348720,The Corporation Of The Synod Of The Diocese Of Brisbane,373 Ann Street,NA,Brisbane,QLD,4000,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,Y,NA,NA,NA,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NA,Y,Y,Y,NA,NA,NA
11045845426,The Family And Disability Society Of Wa Incorporated,92 Eucalyptus Boulevard,NA,Canning Vale,WA,6155,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,Active,1
11049491846,THE TRUSTEE FOR BRAND FOUNDATION,Suite 2 Level 11,555 Lonsdale Street,Melbourne,VIC,3000,NA,1/1/14,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11050453769,Atwell Community Church,9 Lombe Gardens,NA,Atwell,WA,6164,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11050810640,Kybybolite Protection Groupincorporated,Kybybolite,NA,Kybybolite,SA,5262,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11056475105,St Andrews Lutheran Church Corowa,St Andrews Lutheran Church,23 Albert St,Corowa,NSW,2646,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11058759779,The Australian Viking Ships Museum Association Inc.,39-45 James Street,NA,Lara,VIC,3212,NA,24/11/14,Small,NA,Y,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11062802797,Community Housing Limited,26-28 Prospect Street,NA,BOX HILL,VIC,3128,www.chl.org.au,3/12/12,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11063402559,Unyball Pty Ltd,20 Waverly Road,NA,Coolbellup,WA,6163,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,NA,NA,NA,NA,NA,Y,NA,NA
11063809589,Bits ‘n’ Bites for Better Inc,10 McEwing Road,NA,Redcliffe,WA,6104,NA,1/7/14,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA
11064494169,The Trustee For Community Foundation For Albury Wodonga Region,486,Olive Street,Albury,NSW,2640,www.bordertrust.org.au,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11064780067,Dirranbandi Arts Council Inc,Railway St,NA,Dirranbandi,QLD,4486,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11066289464,The Corndale Hall Inc.,C/- Richard Hurley 3 Arthur Rd,NA,Corndale,NSW,2480,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11068446688,Koongie Elvira Aboriginal Corporation,Koongie Park Community,Great Northern Highway,HALLS CREEK,WA,6770,NA,3/12/12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11069533482,Anglican Deaconess Ministries Limited,St Andrews House Suite 103,L 1 464-480 Kent St,Sydney,NSW,2000,NA,3/12/12,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,Y,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Active,1
11071850028,St Andrews Anglican Church Lane Cove,Cnr Rosenthal Ave & Finlayson St,NA,Lane Cove,NSW,2066,NA,3/12/12,Medium,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11076178673,Dolphin Common Equity Rental Housing Co-Operative Ltd,43 MAPLE STREET,NA,Seaford,VIC,3198,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11078672755,The Parents & Friends Association Of Kincoppal Rose Bay,New South Head Road,NA,Rose Bay,NSW,2029,NA,3/12/12,Small,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA
11079447763,Hunter Valley Brumby Association,105 Isaacs Rd,NA,Stroud,NSW,2425,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11079627713,Alliance of Girls' Schools (Australasia) Ltd,102/239 Golden Four Dr,NA,Bilinga,QLD,4225,www.agsa.org.au,1/1/14,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA
11079815697,Little Company Of Mary Health Care Limited,Level 12 135 King Street,NA,Sydney,NSW,2000,www.calvarycare.org.au,16/2/15,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11080436433,Imam Husain Limited,NA,NA,NA,NA,NA,www.ihic.org.au,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,Y,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA
11081630729,Uca - Grahamstown Congregations,Po Box 65,NA,Raymond Terrace,NSW,2324,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11082241761,Church Of Christ Belmore,1A Chalmers St,NA,Belmore,NSW,2192,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11083080403,Volunteer Fire Brigades Victoria Inc,9/24 Lakeside Drive,NA,Burwood East,VIC,3151,www.vfbv.com.au,3/12/12,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11083216579,Parish Of The Nativity,26 LONDON ROAD,NA,ABERFOYLE PARK,SA,5159,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11083428729,Anglican Parish Of Swanbourne-Mount Claremont,Anglican Parish of Swanbourne,Cnr Shenton Rd and Derby St,SWANBOURNE,WA,6010,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,Y,Y,Y,NA,NA,Y,Y,Y,Y,NA,Y,Y,Y,Y,NA,NA,Y,Y,Y,NA,NA
11083730778,St Vincent's Foundation Pty Limited,10 Orion Street,NA,Lismore,NSW,2480,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11086103323,Perth Diocesan Trustees,Anglican Parish of Bull Creek-Leeming,Ewing Avenue,BULL CREEK,WA,6149,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,Y,NA,NA,NA,Y,Y,Y,NA,Y,Y,Y,Y,NA,Y,NA,Y,Y,NA,NA,NA,NA
11088061023,The Trustee For Australian Research Theology Foundation,1/35 Holland Street,NA,Toowong,QLD,4066,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA
11088359577,Living Valley Springs Limited,15 Sheppersons Lane,NA,KIN KIN,QLD,4571,NA,3/12/12,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11091816085,Friends Of The Helmeted Honeyeater Inc,1217 Macclesfield Rd,NA,Woori Yallock,VIC,3139,NA,3/12/12,Medium,NA,NA,NA,NA,NA,Y,NA,Y,NA,NA,NA,NA,Y,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Active,1
11092150879,Nyahwest Uniting Church Council,PO Box 36,NA,Vinifera,VIC,3591,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Y,NA,Y,Y,NA,NA,NA,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,NA,NA
11094142006,St John's Community Care Brisbane Northside Limited,241 Church Rd,NA,Taigum,QLD,4018,NA,3/12/12,Medium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,Y,NA,NA,NA,NA,Y,NA,NA,NA,Y,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Active,1
11098249758,Christian City Church Joondalup Incorporated,2 Lincoln Lane,NA,Joondalup,WA,6027,NA,3/12/12,Medium,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11098903558,Bankstown Community Resource Group Inc.,15 Kitchener Parade,NA,Bankstown,NSW,2200,http://www.bcrg.org.au/,1/10/13,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,Y,Y,Y,Y,NA,Y,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,Y,NA,NA
11099754393,Toora Women Incorporated,Weston Community Hub,Hilder St,Weston Creek,ACT,2611,NA,3/12/12,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,Y,NA,NA,Y,NA,NA,NA,Active,1
11101785219,The Australian Childrens Music Foundation Limited,Suite 702/ Level 7,161 Walker Street,North Sydney,NSW,2060,http://www.acmf.com.au,3/12/12,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11102379386,yourtown,5 Cordova St,NA,Brisbane,QLD,4064,yourtown.com.au,3/12/12,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,Y,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Y,NA,NA,NA,NA,NA,Active,1
11103755139,Musicals Australia Ltd,17 Albert Street,NA,Caulfield,VIC,3161,NA,3/12/12,Small,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11104705642,The Australian Voices Ensemble Limited,Level 5,14 Mt Gravatt-Capalaba Road,UPPER MT GRAVATT,QLD,4122,www.theaustralianvoices.com,3/12/12,Small,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11106424769,Clermont Community Housing And Other Services Inc,2 Lime Street,NA,CLERMONT,QLD,4721,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,Y,Y,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11106906423,Seventh-Day Adventist Schools (Victoria) Limited,Locked Bag 2014,NA,Wahroonga,NSW,2076,NA,3/12/12,Large,NA,NA,Y,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,Active,1
11107436811,Christ Church Mortdale,110 Morts Rd,NA,Mortdale,NSW,2223,NA,3/12/12,Medium,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11109853278,Carrington Centennial Care Limited,90 Werombi Road,NA,Camden,NSW,2570,NA,3/12/12,Large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Active,1
11112455786,Chinese Students Association Incorporated,Ground Floor,60 Campbell Street,Parramatta,NSW,2150,www.chinese.org.au,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,Y,NA,Y,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA
11112491556,The Australian Chinese Medical Associa Tion (Sa) Incorporated,PO Box 2232,NA,Kent Town,SA,5071,NA,3/12/12,Small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11114063043,Edithburgh Museum Inc,5-7 Edith St,NA,Edithburgh,SA,5583,http://www.yorkeregion.com/edithburghmuseum/,3/12/12,Small,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
